Sigla;Código;Município;2021;
SP;3515103;Embu-Guaçu;679729,764054267;
SP;3515129;Emilianópolis;36959,4671261029;
SP;3515152;Engenheiro Coelho;308584,358978361;
SP;3515186;Espírito Santo do Pinhal;964341,701500655;
SP;3515194;Espírito Santo do Turvo;42839,8385487428;
SP;3515202;Estrela d'Oeste;351625,858276058;
SP;3515301;Estrela do Norte;29150,2479842958;
SP;3515350;Euclides da Cunha Paulista;63718,2613675882;
SP;3515400;Fartura;221132,214603605;
SP;3515509;Fernandópolis;1152437,96424428;
SP;3515608;Fernando Prestes;95972,7778253742;
SP;3515657;Fernão;37789,9172936727;
SP;3515707;Ferraz de Vasconcelos;2212980,71233475;
SP;3515806;Flora Rica;19678,7280854814;
SP;3515905;Floreal;38224,9816872505;
SP;3516002;Flórida Paulista;123629,70929137;
SP;3516101;Florínia;80267,0465786709;
SP;3516200;Franca;5263759,13897201;
SP;3516309;Francisco Morato;874081,244473792;
SP;3516408;Franco da Rocha;2006277,51104176;
SP;3516507;Gabriel Monteiro;43742,1770388566;
SP;3516606;Gália;80626,4881913908;
SP;3516705;Garça;805349,006012406;
SP;3516804;Gastão Vidigal;40065,1360214608;
SP;3516853;Gavião Peixoto;552786,189816535;
SP;3516903;General Salgado;128418,218464462;
SP;3517000;Getulina;100824,772789804;
SP;3517109;Glicério;58497,4886446537;
SP;3517208;Guaiçara;108411,791661929;
SP;3517307;Guaimbê;206777,890459271;
SP;3517406;Guaíra;1262641,36228233;
SP;3517505;Guapiaçu;418453,056190029;
SP;3517604;Guapiara;204980,682395672;
SP;3517703;Guará;288582,60024872;
SP;3517802;Guaraçaí;152446,190063854;
SP;3517901;Guaraci;175264,19716952;
SP;3518008;Guarani d'Oeste;17290,5419936956;
SP;3518107;Guarantã;91643,1402176116;
SP;3518206;Guararapes;560018,435148833;
SP;3518305;Guararema;722029,973376641;
SP;3518404;Guaratinguetá;3677452,74142492;
SP;3518503;Guareí;146428,577298176;
SP;3518602;Guariba;529888,825471698;
SP;3518701;Guarujá;4898793,32879115;
SP;3518800;Guarulhos;36119898,8117523;
SP;3518859;Guatapará;114537,236911424;
SP;3518909;Guzolândia;43686,160164147;
SP;3519006;Herculândia;166162,388643789;
SP;3519055;Holambra;683126,253890825;
SP;3519071;Hortolândia;8578901,2700773;
SP;3519105;Iacanga;307163,864397183;
SP;3519204;Iacri;147882,21519689;
SP;3519253;Iaras;78854,0209141213;
SP;3519303;Ibaté;541147,750481038;
SP;3519402;Ibirá;148503,535698877;
SP;3519501;Ibirarema;114187,598251778;
SP;3519600;Ibitinga;917380,421395154;
SP;3519709;Ibiúna;1106606,82458604;
SP;3519808;Icém;97697,6307591405;
SP;3519907;Iepê;202760,546928015;
SP;3520004;Igaraçu do Tietê;177939,936551481;
SP;3520103;Igarapava;606680,024974638;
SP;3520202;Igaratá;112110,77262192;
SP;3520301;Iguape;741579,395843001;
SP;3520400;Ilhabela;6515051,01563089;
SP;3520426;Ilha Comprida;636520,214132441;
SP;3520442;Ilha Solteira;329600,956754823;
SP;3520509;Indaiatuba;10651196,5351935;
SP;3520608;Indiana;40597,296331202;
SP;3520707;Indiaporã;51863,6902571697;
SP;3520806;Inúbia Paulista;63803,6871015203;
SP;3520905;Ipaussu;232983,05125571;
SP;3521002;Iperó;452660,227538733;
SP;3521101;Ipeúna;442492,231164363;
SP;3521150;Ipiguá;58005,0069544985;
SP;3521200;Iporanga;29623,1237683027;
SP;3521309;Ipuã;206662,589058827;
SP;3521408;Iracemápolis;993330,900970161;
SP;3521507;Irapuã;86930,2538253775;
SP;3521606;Irapuru;51159,7448649857;
SP;3521705;Itaberá;474331,755942009;
SP;3521804;Itaí;431748,661402352;
SP;3521903;Itajobi;436567,513049245;
SP;3522000;Itaju;108419,260578557;
SP;3522109;Itanhaém;1105994,84022984;
SP;3522158;Itaóca;24901,8348448621;
SP;3522208;Itapecerica da Serra;2291696,55829125;
SP;3522307;Itapetininga;2968765,05398952;
SP;3522406;Itapeva;1768729,08449721;
SP;3522505;Itapevi;6000805,36922914;
SP;3522604;Itapira;2220289,98086977;
SP;3522653;Itapirapuã Paulista;24549,3953414809;
SP;3522703;Itápolis;761278,663449209;
SP;3522802;Itaporanga;142616,162166899;
SP;3522901;Itapuí;468548,013628243;
SP;3523008;Itapura;48841,1130592977;
SP;3523107;Itaquaquecetuba;4443827,07324354;
SP;3523206;Itararé;551964,142180172;
SP;3523305;Itariri;204919,063833491;
SP;3523404;Itatiba;3849058,56986861;
SP;3523503;Itatinga;185163,779352573;
SP;3523602;Itirapina;594331,571752197;
SP;3523701;Itirapuã;75545,7576552303;
SP;3523800;Itobi;92598,6947386994;
SP;3523909;Itu;4920528,34298577;
SP;3524006;Itupeva;3932048,03655817;
SP;3524105;Ituverava;890291,594400171;
SP;3524204;Jaborandi;71551,2876811468;
SP;3524303;Jaboticabal;1681058,47431109;
SP;3524402;Jacareí;7512999,57430628;
SP;3524501;Jaci;315938,907820441;
SP;3524600;Jacupiranga;247916,21643871;
SP;3524709;Jaguariúna;6526573,68675866;
SP;3524808;Jales;925270,398198001;
SP;3524907;Jambeiro;164738,159604297;
SP;3525003;Jandira;2291258,22624665;
SP;3525102;Jardinópolis;737910,290549522;
SP;3525201;Jarinu;1399208,16878789;
SP;3525300;Jaú;2605902,67745401;
SP;3525409;Jeriquara;78861,02302346;
SP;3525508;Joanópolis;122097,180960773;
SP;3525607;João Ramalho;69402,5737287445;
SP;3525706;José Bonifácio;645011,438723837;
SP;3525805;Júlio Mesquita;27468,3413211402;
SP;3525854;Jumirim;99896,7598987814;
SP;3525904;Jundiaí;26921193,2297632;
SP;3526001;Junqueirópolis;377123,806029288;
SP;3526100;Juquiá;171065,732410035;
SP;3526209;Juquitiba;267945,983605705;
SP;3526308;Lagoinha;34528,3347637064;
SP;3526407;Laranjal Paulista;658712,232663226;
SP;3526506;Lavínia;86310,8005525472;
SP;3526605;Lavrinhas;62233,3473804946;
SP;3526704;Leme;1914781,41512026;
SP;3526803;Lençóis Paulista;2298665,52431241;
SP;3526902;Limeira;7497270,03588783;
SP;3527009;Lindóia;114918,151659449;
SP;3527108;Lins;3157433,15566247;
SP;3527207;Lorena;1809654,54635276;
SP;3527256;Lourdes;20300,9822020472;
SP;3527306;Louveira;9185437,51840685;
SP;3527405;Lucélia;272741,961695425;
SP;3527504;Lucianópolis;32893,5756367646;
SP;3527603;Luís Antônio;726635,494092348;
SP;3527702;Luiziânia;43790,7249969383;
SP;3527801;Lupércio;45904,4284026471;
SP;3527900;Lutécia;47228,2938749505;
SP;3528007;Macatuba;300522,597093071;
SP;3528106;Macaubal;91938,6292317047;
SP;3528205;Macedônia;42447,2536184864;
SP;3528304;Magda;48607,7094146744;
SP;3528403;Mairinque;1258099,79416525;
SP;3528502;Mairiporã;1068098,02406693;
SP;3528601;Manduri;136264,782189409;
SP;3528700;Marabá Paulista;73293,8792919045;
SP;3528809;Maracaí;241525,157841634;
SP;3528858;Marapoama;55874,0316790876;
SP;3528908;Mariápolis;35702,3550961617;
SP;3529005;Marília;4554153,24159867;
SP;3529104;Marinópolis;18703,5676582452;
SP;3529203;Martinópolis;352416,163016753;
SP;3529302;Matão;2500486,38816718;
SP;3529401;Mauá;9698487,67134085;
SP;3529500;Mendonça;174952,369900303;
SP;3529609;Meridiano;183848,316411476;
SP;3529658;Mesópolis;38098,4769118647;
SP;3529708;Miguelópolis;474340,158473215;
SP;3529807;Mineiros do Tietê;105618,416843078;
SP;3529906;Miracatu;213308,991243121;
SP;3530003;Mira Estrela;32845,4944859722;
SP;3530102;Mirandópolis;344850,150472643;
SP;3530201;Mirante do Paranapanema;283313,279567704;
SP;3530300;Mirassol;1241863,30303068;
SP;3530409;Mirassolândia;99567,6607598625;
SP;3530508;Mococa;1420817,61182169;
SP;3530607;Moji das Cruzes;9151531,43775971;
SP;3530706;Mogi Guaçu;3204812,22829185;
SP;3530805;Moji-Mirim;2947217,69632519;
SP;3530904;Mombuca;58125,4432351241;
SP;3531001;Monções;27197,1262860879;
SP;3531100;Mongaguá;585658,759125284;
SP;3531209;Monte Alegre do Sul;117737,20087921;
SP;3531308;Monte Alto;1136787,78306499;
SP;3531407;Monte Aprazível;357854,467936476;
SP;3531506;Monte Azul Paulista;298365,480609462;
SP;3531605;Monte Castelo;59792,4120650239;
SP;3531704;Monteiro Lobato;38759,0092261487;
SP;3531803;Monte Mor;2015563,70844674;
SP;3531902;Morro Agudo;572267,458418665;
SP;3532009;Morungaba;295640,25965484;
SP;3532058;Motuca;56341,7725829127;
SP;3532108;Murutinga do Sul;41091,6452505142;
SP;3532157;Nantes;66427,1440670864;
SP;3532207;Narandiba;298325,335182587;
SP;3532306;Natividade da Serra;43595,5995500332;
SP;3532405;Nazaré Paulista;217238,575003999;
SP;3532504;Neves Paulista;128954,580039806;
SP;3532603;Nhandeara;171680,984417262;
SP;3532702;Nipoã;44763,084580439;
SP;3532801;Nova Aliança;152147,900206026;
SP;3532827;Nova Campina;103201,288699358;
SP;3532843;Nova Canaã Paulista;21615,5115285658;
SP;3532868;Nova Castilho;28318,8642021475;
SP;3532900;Nova Europa;176201,546206327;
SP;3533007;Nova Granada;239392,315337066;
SP;3533106;Nova Guataporanga;17166,8380620453;
SP;3533205;Nova Independência;99502,307739368;
SP;3533254;Novais;36719,0613721409;
SP;3533304;Nova Luzitânia;28108,3341146973;
SP;3533403;Nova Odessa;1876795,90557239;
SP;3533502;Novo Horizonte;740335,354417158;
SP;3533601;Nuporanga;405231,673336696;
SP;3533700;Ocauçu;65990,6792516408;
SP;3533809;Óleo;59878,3046062453;
SP;3533908;Olímpia;1190893,08192513;
SP;3534005;Onda Verde;95992,3837315225;
SP;3534104;Oriente;60574,314274512;
SP;3534203;Orindiúva;299149,250048107;
SP;3534302;Orlândia;1204085,52272652;
SP;3534401;Osasco;40197363,8542128;
SP;3534500;Oscar Bressane;52694,1404247395;
SP;3534609;Osvaldo Cruz;507648,258982831;
SP;3534708;Ourinhos;1849290,21966811;
SP;3534757;Ouroeste;256155,831901202;
SP;3534807;Ouro Verde;63012,4487462472;
SP;3534906;Pacaembu;101621,612832548;
SP;3535002;Palestina;196255,120545073;
SP;3535101;Palmares Paulista;63681,3835917377;
SP;3535200;Palmeira d'Oeste;100386,90755249;
SP;3535309;Palmital;420419,248492336;
SP;3535408;Panorama;148363,493512103;
SP;3535507;Paraguaçu Paulista;841069,099785559;
SP;3535606;Paraibuna;164209,73375287;
SP;3535705;Paraíso;128518,115224361;
SP;3535804;Paranapanema;441200,575395018;
SP;3535903;Paranapuã;62115,7119436044;
SP;3536000;Parapuã;346271,11186111;
SP;3536109;Pardinho;171911,58721815;
SP;3536208;Pariquera-Açu;273560,274873474;
SP;3536257;Parisi;25030,206849405;
SP;3536307;Patrocínio Paulista;635235,560472434;
SP;3536406;Paulicéia;93429,1449062692;
SP;3536505;Paulínia;24455771,0711277;
SP;3536570;Paulistânia;22704,1061270889;
SP;3536604;Paulo de Faria;125886,255727588;
SP;3536703;Pederneiras;1431352,9855327;
SP;3536802;Pedra Bela;55118,7374850865;
SP;3536901;Pedranópolis;37291,8339160465;
SP;3537008;Pedregulho;808213,335539223;
SP;3537107;Pedreira;701148,282906771;
SP;3537156;Pedrinhas Paulista;82462,4412599978;
SP;3537206;Pedro de Toledo;83375,9831250535;
SP;3537305;Penápolis;972106,573949984;
SP;3537404;Pereira Barreto;507645,924946385;
SP;3537503;Pereiras;148427,912918019;
SP;3537602;Peruíbe;917858,432059343;
SP;3537701;Piacatu;55561,7376025816;
SP;3537800;Piedade;745529,985931895;
SP;3537909;Pilar do Sul;595730,12639078;
SP;3538006;Pindamonhangaba;6415098,2388574;
SP;3538105;Pindorama;232843,942683514;
SP;3538204;Pinhalzinho;146881,380368745;
SP;3538303;Piquerobi;31319,501457425;
SP;3538501;Piquete;92359,6894066051;
SP;3538600;Piracaia;308884,516065346;
SP;3538709;Piracicaba;16130863,8483951;
SP;3538808;Piraju;432358,311722108;
SP;3538907;Pirajuí;252103,011015963;
SP;3539004;Pirangi;170290,365502597;
SP;3539103;Pirapora do Bom Jesus;385896,5154161;
SP;3539202;Pirapozinho;433094,933624539;
SP;3539301;Pirassununga;1546220,72200491;
SP;3539400;Piratininga;129990,425414645;
SP;3539509;Pitangueiras;648657,203652853;
SP;3539608;Planalto;90449,5139790079;
SP;3539707;Platina;56025,7440480927;
SP;3539806;Poá;1759558,65529996;
SP;3539905;Poloni;72085,7820273342;
SP;3540002;Pompéia;911142,94239624;
SP;3540101;Pongaí;44066,1412975938;
SP;3540200;Pontal;682876,045183789;
SP;3540259;Pontalinda;45761,1185648483;
SP;3540309;Pontes Gestal;59127,2116778474;
SP;3540408;Populina;54737,8227370613;
SP;3540507;Porangaba;109108,734944775;
SP;3540606;Porto Feliz;1752705,45748653;
SP;3540705;Porto Ferreira;1165091,70943388;
SP;3540754;Potim;143990,90963373;
SP;3540804;Potirendaba;289499,409764801;
SP;3540853;Pracinha;19124,6278331457;
SP;3540903;Pradópolis;511866,329648464;
SP;3541000;Praia Grande;4074215,13011281;
SP;3541059;Pratânia;58989,0367202304;
SP;3541109;Presidente Alves;36099,6080993106;
SP;3541208;Presidente Bernardes;154939,87460301;
SP;3541307;Presidente Epitácio;618763,331656788;
SP;3541406;Presidente Prudente;4314322,594217;
SP;3541505;Presidente Venceslau;384243,083997589;
SP;3541604;Promissão;987467,801417223;
SP;3541653;Quadra;67464,3898637925;
SP;3541703;Quatá;383323,006830483;
SP;3541802;Queiroz;319638,355587721;
SP;3541901;Queluz;181365,368439973;
SP;3542008;Quintana;128971,385102219;
SP;3542107;Rafard;206741,012683421;
SP;3542206;Rancharia;645051,117343423;
SP;3542305;Redenção da Serra;31194,3971039069;
SP;3542404;Regente Feijó;459210,000614153;
SP;3542503;Reginópolis;86300,997599473;
SP;3542602;Registro;1100455,70493564;
SP;3542701;Restinga;98847,377112555;
SP;3542800;Ribeira;28979,8633237208;
SP;3542909;Ribeirão Bonito;173548,680381538;
SP;3543006;Ribeirão Branco;277983,273939086;
SP;3543105;Ribeirão Corrente;148938,600092455;
SP;3543204;Ribeirão do Sul;104734,283837244;
SP;3543238;Ribeirão dos Índios;21940,4094018814;
SP;3543253;Ribeirão Grande;54612,7183835432;
SP;3543303;Ribeirão Pires;1816348,56288055;
SP;3543402;Ribeirão Preto;18651552,255619;
SP;3543501;Riversul;43317,8492129314;
SP;3543600;Rifaina;89233,9477978096;
SP;3543709;Rincão;105518,520083179;
SP;3543808;Rinópolis;162927,880936599;
SP;3543907;Rio Claro;6183019,39332096;
SP;3544004;Rio das Pedras;834502,521647727;
SP;3544103;Rio Grande da Serra;448474,366576059;
SP;3544202;Riolândia;125553,888937645;
SP;3544251;Rosana;900217,317791423;
SP;3544301;Roseira;174952,836707592;
SP;3544400;Rubiácea;36854,4354860224;
SP;3544509;Rubinéia;48014,3973500419;
SP;3544608;Sabino;81913,4758878438;
SP;3544707;Sagres;25566,5684247493;
SP;3544806;Sales;79114,4993815209;
SP;3544905;Sales Oliveira;194769,272943401;
SP;3545001;Salesópolis;117519,668682421;
SP;3545100;Salmourão;45231,2922915534;
SP;3545159;Saltinho;176392,937194918;
SP;3545209;Salto;4342935,54701138;
SP;3545308;Salto de Pirapora;1037001,65649376;
SP;3545407;Salto Grande;127878,589238093;
SP;3545506;Sandovalina;148822,831884722;
SP;3545605;Santa Adélia;178575,261272146;
SP;3545704;Santa Albertina;100266,004464576;
SP;3545803;Santa Bárbara d'Oeste;3653003,70965062;
SP;3546009;Santa Branca;146026,189414845;
SP;3546108;Santa Clara d'Oeste;45179,0098751578;
SP;3546207;Santa Cruz da Conceição;75459,8651140089;
SP;3546256;Santa Cruz da Esperança;29622,1901537242;
SP;3546306;Santa Cruz das Palmeiras;306213,444756277;
SP;3546405;Santa Cruz do Rio Pardo;1300948,0352452;
SP;3546504;Santa Ernestina;48722,0772005398;
SP;3546603;Santa Fé do Sul;627800,253969313;
SP;3546702;Santa Gertrudes;1818596,23997828;
SP;3546801;Santa Isabel;774308,65531395;
SP;3546900;Santa Lúcia;61211,5062243337;
SP;3547007;Santa Maria da Serra;71432,7186296782;
SP;3547106;Santa Mercedes;32241,4458536871;
SP;3547205;Santana da Ponte Pensa;18631,6793357012;
SP;3547304;Santana de Parnaíba;5389244,87404543;
SP;3547403;Santa Rita d'Oeste;31805,91465282;
SP;3547502;Santa Rita do Passa Quatro;385505,797715001;
SP;3547601;Santa Rosa de Viterbo;389057,734378878;
SP;3547650;Santa Salete;19655,3877210191;
SP;3547700;Santo Anastácio;259451,958170573;
SP;3547809;Santo André;15227391,4833758;
SP;3547908;Santo Antônio da Alegria;98740,0114360282;
SP;3548005;Santo Antônio de Posse;873272,267441528;
SP;3548054;Santo Antônio do Aracanguá;135223,801934389;
SP;3548104;Santo Antônio do Jardim;104020,068684697;
SP;3548203;Santo Antônio do Pinhal;69287,7391355899;
SP;3548302;Santo Expedito;22067,3809845565;
SP;3548401;Santópolis do Aguapeí;37649,4082996094;
SP;3548500;Santos;11245468,3556127;
SP;3548609;São Bento do Sapucaí;189825,783750279;
SP;3548708;São Bernardo do Campo;27204134,9307286;
SP;3548807;São Caetano do Sul;7266680,77241137;
SP;3548906;São Carlos;6601520,53066178;
SP;3549003;São Francisco;23885,5953761722;
SP;3549102;São João da Boa Vista;1930336,83441982;
SP;3549201;São João das Duas Pontes;24559,6651018443;
SP;3549250;São João de Iracema;24030,3056358386;
SP;3549300;São João do Pau d'Alho;27304,9587699038;
SP;3549409;São Joaquim da Barra;1022814,91616627;
SP;3549508;São José da Bela Vista;108073,823184515;
SP;3549607;São José do Barreiro;29570,841351907;
SP;3549706;São José do Rio Pardo;1108745,26877808;
SP;3549805;São José do Rio Preto;9785502,41728558;
SP;3549904;São José dos Campos;21103801,1125519;
SP;3549953;São Lourenço da Serra;133232,402038463;
SP;3550001;São Luís do Paraitinga;95330,91780266;
SP;3550100;São Manuel;625669,745501192;
SP;3550209;São Miguel Arcanjo;445439,185581377;
SP;3550308;São Paulo;386974190,458513;
SP;3550407;São Pedro;413748,105521712;
SP;3550506;São Pedro do Turvo;109403,290344289;
SP;3550605;São Roque;1610848,79077924;
SP;3550704;São Sebastião;7472952,17696181;
SP;3550803;São Sebastião da Grama;200023,188983872;
SP;3550902;São Simão;234023,097896151;
SP;3551009;São Vicente;2857448,32056661;
SP;3551108;Sarapuí;95187,1411575721;
SP;3551207;Sarutaiá;45073,9782350773;
SP;3551306;Sebastianópolis do Sul;194891,576453184;
SP;3551405;Serra Azul;91271,5616153712;
SP;3551504;Serrana;629746,373558183;
SP;3551603;Serra Negra;394509,109902701;
SP;3551702;Sertãozinho;3318543,28901474;
SP;3551801;Sete Barras;176999,319863649;
SP;3551900;Severínia;126930,503633633;
SP;3552007;Silveiras;43207,21588538;
SP;3552106;Socorro;522926,394752584;
SP;3552205;Sorocaba;20788514,8013218;
SP;3552304;Sud Mennucci;105864,424284511;
SP;3552403;Sumaré;7552891,52482343;
SP;3552502;Suzano;6914122,69997869;
SP;3552551;Suzanápolis;159639,223583856;
SP;3552601;Tabapuã;134037,644612413;
SP;3552700;Tabatinga;158911,93782721;
SP;3552809;Taboão da Serra;4803947,42376202;
SP;3552908;Taciba;87018,4804030451;
SP;3553005;Taguaí;160314,693731396;
SP;3553104;Taiaçu;51305,3887392307;
SP;3553203;Taiúva;65190,1047505828;
SP;3553302;Tambaú;326960,694726844;
SP;3553401;Tanabi;617852,123828178;
SP;3553500;Tapiraí;86423,7679165448;
SP;3553609;Tapiratiba;140595,35341175;
SP;3553658;Taquaral;21875,5231886761;
SP;3553708;Taquaritinga;774906,635451476;
SP;3553807;Taquarituba;461276,556483648;
SP;3553856;Taquarivaí;171469,520715234;
SP;3553906;Tarabai;78587,0071446722;
SP;3553955;Tarumã;418742,943516651;
SP;3554003;Tatuí;2369603,89402278;
SP;3554102;Taubaté;7562271,55049355;
SP;3554201;Tejupá;64473,5555615892;
SP;3554300;Teodoro Sampaio;292701,240961744;
SP;3554409;Terra Roxa;81660,9331443613;
SP;3554508;Tietê;1007557,78672453;
SP;3554607;Timburi;30949,7900843416;
SP;3554656;Torre de Pedra;17625,2428200855;
SP;3554706;Torrinha;132849,62006128;
SP;3554755;Trabiju;20968,9834329592;
SP;3554805;Tremembé;418555,286986374;
SP;3554904;Três Fronteiras;56967,2943505032;
SP;3554953;Tuiuti;84860,8971121471;
SP;3555000;Tupã;1033201,8451593;
SP;3555109;Tupi Paulista;158881,128546119;
SP;3555208;Turiúba;26339,6012957418;
SP;3555307;Turmalina;34399,9627591636;
SP;3555356;Ubarana;99261,4351781167;
SP;3555406;Ubatuba;1263152,98307135;
SP;3555505;Ubirajara;53434,4967854846;
SP;3555604;Uchoa;187582,30791816;
SP;3555703;União Paulista;26885,7658241604;
SP;3555802;Urânia;133513,420026589;
SP;3555901;Uru;21656,1237627302;
SP;3556008;Urupês;225619,633075133;
SP;3556107;Valentim Gentil;204249,662180711;
SP;3556206;Valinhos;3720080,64946434;
SP;3556305;Valparaíso;577112,451273756;
SP;3556354;Vargem;71608,7049777242;
SP;3556404;Vargem Grande do Sul;600939,228931483;
SP;3556453;Vargem Grande Paulista;1352902,28611649;
SP;3556503;Várzea Paulista;1851282,55317861;
SP;3556602;Vera Cruz;112123,843226019;
SP;3556701;Vinhedo;5862123,45889601;
SP;3556800;Viradouro;207124,261467892;
SP;3556909;Vista Alegre do Alto;198420,172752599;
SP;3556958;Vitória Brasil;21089,886520874;
SP;3557006;Votorantim;1829527,93307785;
SP;3557105;Votuporanga;1803061,82700673;
SP;3557154;Zacarias;60773,1741797311;
SP;3557204;Chavantes;124331,787454397;
SP;3557303;Estiva Gerbi;181789,696265898;
SP;3599919;Santo Amaro;;
