Sigla;Código;Município;2022;
SP;3529500;Mendonça;5,19;
SP;3529609;Meridiano;5,66;
SP;3529658;Mesópolis;11,03;
SP;3529708;Miguelópolis;7,45;
SP;3529807;Mineiros do Tietê;5,89;
SP;3529906;Miracatu;7,91;
SP;3530003;Mira Estrela;5,43000000000001;
SP;3530102;Mirandópolis;4,73;
SP;3530201;Mirante do Paranapanema;8,26000000000001;
SP;3530300;Mirassol;2,81999999999999;
SP;3530409;Mirassolândia;4,7;
SP;3530508;Mococa;3,58;
SP;3530607;Moji das Cruzes;2,93000000000001;
SP;3530706;Mogi Guaçu;2,81;
SP;3530805;Moji-Mirim;3,05;
SP;3530904;Mombuca;7,06999999999999;
SP;3531001;Monções;5,78;
SP;3531100;Mongaguá;3,83;
SP;3531209;Monte Alegre do Sul;4,20999999999999;
SP;3531308;Monte Alto;3,31;
SP;3531407;Monte Aprazível;3,79000000000001;
SP;3531506;Monte Azul Paulista;4,8;
SP;3531605;Monte Castelo;7,45999999999999;
SP;3531704;Monteiro Lobato;8,09999999999999;
SP;3531803;Monte Mor;4,42;
SP;3531902;Morro Agudo;5,15000000000001;
SP;3532009;Morungaba;3,64;
SP;3532058;Motuca;7;
SP;3532108;Murutinga do Sul;5,66;
SP;3532157;Nantes;7,48999999999999;
SP;3532207;Narandiba;6,09999999999999;
SP;3532306;Natividade da Serra;10,6;
SP;3532405;Nazaré Paulista;7,09;
SP;3532504;Neves Paulista;4,92;
SP;3532603;Nhandeara;5,59999999999999;
SP;3532702;Nipoã;7,09;
SP;3532801;Nova Aliança;4,59999999999999;
SP;3532827;Nova Campina;7,77;
SP;3532843;Nova Canaã Paulista;5,78;
SP;3532868;Nova Castilho;4,09999999999999;
SP;3532900;Nova Europa;5,47;
SP;3533007;Nova Granada;5,33;
SP;3533106;Nova Guataporanga;10,04;
SP;3533205;Nova Independência;3,88;
SP;3533254;Novais;5,41;
SP;3533304;Nova Luzitânia;6,13;
SP;3533403;Nova Odessa;2,13;
SP;3533502;Novo Horizonte;5,34;
SP;3533601;Nuporanga;4,53;
SP;3533700;Ocauçu;6,28;
SP;3533809;Óleo;5,09999999999999;
SP;3533908;Olímpia;3,45;
SP;3534005;Onda Verde;5,70999999999999;
SP;3534104;Oriente;4,19;
SP;3534203;Orindiúva;6,04000000000001;
SP;3534302;Orlândia;3,55;
SP;3534401;Osasco;2,81;
SP;3534500;Oscar Bressane;5,83;
SP;3534609;Osvaldo Cruz;3,7;
SP;3534708;Ourinhos;3,23999999999999;
SP;3534757;Ouroeste;5,53;
SP;3534807;Ouro Verde;8,20999999999999;
SP;3534906;Pacaembu;4,91;
SP;3535002;Palestina;6,47;
SP;3535101;Palmares Paulista;6,87;
SP;3535200;Palmeira d'Oeste;6,06;
SP;3535309;Palmital;4;
SP;3535408;Panorama;6,67;
SP;3535507;Paraguaçu Paulista;4,61;
SP;3535606;Paraibuna;6,66;
SP;3535705;Paraíso;5,94;
SP;3535804;Paranapanema;5,69;
SP;3535903;Paranapuã;6,77;
SP;3536000;Parapuã;6,72;
SP;3536109;Pardinho;5,25;
SP;3536208;Pariquera-Açu;4,93000000000001;
SP;3536257;Parisi;6,72;
SP;3536307;Patrocínio Paulista;4,16;
SP;3536406;Paulicéia;5,20999999999999;
SP;3536505;Paulínia;2,19;
SP;3536570;Paulistânia;7,59999999999999;
SP;3536604;Paulo de Faria;7,23999999999999;
SP;3536703;Pederneiras;4,61;
SP;3536802;Pedra Bela;7,28;
SP;3536901;Pedranópolis;5,75;
SP;3537008;Pedregulho;6;
SP;3537107;Pedreira;3,26000000000001;
SP;3537156;Pedrinhas Paulista;4,93000000000001;
SP;3537206;Pedro de Toledo;7,33;
SP;3537305;Penápolis;3,19;
SP;3537404;Pereira Barreto;5,43000000000001;
SP;3537503;Pereiras;4,76000000000001;
SP;3537602;Peruíbe;4,01000000000001;
SP;3537701;Piacatu;7,06999999999999;
SP;3537800;Piedade;4,58;
SP;3537909;Pilar do Sul;5,11;
SP;3538006;Pindamonhangaba;2,58;
SP;3538105;Pindorama;5;
SP;3538204;Pinhalzinho;3,8;
SP;3538303;Piquerobi;7,84999999999999;
SP;3538501;Piquete;3,29000000000001;
SP;3538600;Piracaia;5,47;
SP;3538709;Piracicaba;2,38;
SP;3538808;Piraju;3,3;
SP;3538907;Pirajuí;5,20999999999999;
SP;3539004;Pirangi;5,11;
SP;3539103;Pirapora do Bom Jesus;4,61;
SP;3539202;Pirapozinho;4,40000000000001;
SP;3539301;Pirassununga;3,08;
SP;3539400;Piratininga;3,48;
SP;3539509;Pitangueiras;5,51000000000001;
SP;3539608;Planalto;7,92;
SP;3539707;Platina;6,55;
SP;3539806;Poá;2,65000000000001;
SP;3539905;Poloni;6,29000000000001;
SP;3540002;Pompéia;3,58;
SP;3540101;Pongaí;4,77;
SP;3540200;Pontal;5,86;
SP;3540259;Pontalinda;10,64;
SP;3540309;Pontes Gestal;8,42;
SP;3540408;Populina;8,26000000000001;
SP;3540507;Porangaba;5,33;
SP;3540606;Porto Feliz;3,55;
SP;3540705;Porto Ferreira;3,84;
SP;3540754;Potim;4,75;
SP;3540804;Potirendaba;4,37;
SP;3540853;Pracinha;4,03;
SP;3540903;Pradópolis;5,7;
SP;3541000;Praia Grande;2,7;
SP;3541059;Pratânia;8,52;
SP;3541109;Presidente Alves;6,14;
SP;3541208;Presidente Bernardes;4,52;
SP;3541307;Presidente Epitácio;4,84;
SP;3541406;Presidente Prudente;2,45999999999999;
SP;3541505;Presidente Venceslau;4,70999999999999;
SP;3541604;Promissão;3,63;
SP;3541653;Quadra;5,65000000000001;
SP;3541703;Quatá;7;
SP;3541802;Queiroz;7,02;
SP;3541901;Queluz;4,62;
SP;3542008;Quintana;5,38;
SP;3542107;Rafard;4,28;
SP;3542206;Rancharia;4,91;
SP;3542305;Redenção da Serra;7,91;
SP;3542404;Regente Feijó;4,39;
SP;3542503;Reginópolis;6,59999999999999;
SP;3542602;Registro;3,63;
SP;3542701;Restinga;4,67;
SP;3542800;Ribeira;8,81999999999999;
SP;3542909;Ribeirão Bonito;6,90000000000001;
SP;3543006;Ribeirão Branco;9,09999999999999;
SP;3543105;Ribeirão Corrente;7,23;
SP;3543204;Ribeirão do Sul;6,65000000000001;
SP;3543238;Ribeirão dos Índios;8,33;
SP;3543253;Ribeirão Grande;8,48;
SP;3543303;Ribeirão Pires;2,81999999999999;
SP;3543402;Ribeirão Preto;2,05;
SP;3543501;Riversul;8,64;
SP;3543600;Rifaina;4,55;
SP;3543709;Rincão;5,94;
SP;3543808;Rinópolis;5,97;
SP;3543907;Rio Claro;2,56999999999999;
SP;3544004;Rio das Pedras;3,40000000000001;
SP;3544103;Rio Grande da Serra;4,20999999999999;
SP;3544202;Riolândia;7,41;
SP;3544251;Rosana;5,81999999999999;
SP;3544301;Roseira;3,25;
SP;3544400;Rubiácea;7,92;
SP;3544509;Rubinéia;4,29000000000001;
SP;3544608;Sabino;5,62;
SP;3544707;Sagres;8,89;
SP;3544806;Sales;6,45999999999999;
SP;3544905;Sales Oliveira;3,15000000000001;
SP;3545001;Salesópolis;5,95999999999999;
SP;3545100;Salmourão;10,11;
SP;3545159;Saltinho;2,09;
SP;3545209;Salto;2,59;
SP;3545308;Salto de Pirapora;3,34999999999999;
SP;3545407;Salto Grande;7,27;
SP;3545506;Sandovalina;5,48999999999999;
SP;3545605;Santa Adélia;4,38;
SP;3545704;Santa Albertina;7,17;
SP;3545803;Santa Bárbara d'Oeste;2,59;
SP;3546009;Santa Branca;5,01000000000001;
SP;3546108;Santa Clara d'Oeste;6,31;
SP;3546207;Santa Cruz da Conceição;3,70999999999999;
SP;3546256;Santa Cruz da Esperança;4,33;
SP;3546306;Santa Cruz das Palmeiras;5,88;
SP;3546405;Santa Cruz do Rio Pardo;3,48999999999999;
SP;3546504;Santa Ernestina;4,88;
SP;3546603;Santa Fé do Sul;3,75;
SP;3546702;Santa Gertrudes;3,20999999999999;
SP;3546801;Santa Isabel;5,43000000000001;
SP;3546900;Santa Lúcia;6,17;
SP;3547007;Santa Maria da Serra;6,62;
SP;3547106;Santa Mercedes;6,31;
SP;3547205;Santana da Ponte Pensa;7,55;
SP;3547304;Santana de Parnaíba;2,98999999999999;
SP;3547403;Santa Rita d'Oeste;7,55;
SP;3547502;Santa Rita do Passa Quatro;3,52;
SP;3547601;Santa Rosa de Viterbo;3,38;
SP;3547650;Santa Salete;5,05;
SP;3547700;Santo Anastácio;4,06;
SP;3547809;Santo André;2,01000000000001;
SP;3547908;Santo Antônio da Alegria;4,36;
SP;3548005;Santo Antônio de Posse;3,73999999999999;
SP;3548054;Santo Antônio do Aracanguá;5,75;
SP;3548104;Santo Antônio do Jardim;6,01000000000001;
SP;3548203;Santo Antônio do Pinhal;4,33;
SP;3548302;Santo Expedito;6,77;
SP;3548401;Santópolis do Aguapeí;7;
SP;3548500;Santos;1,59999999999999;
SP;3548609;São Bento do Sapucaí;3,81;
SP;3548708;São Bernardo do Campo;2,40000000000001;
SP;3548807;São Caetano do Sul;1,16;
SP;3548906;São Carlos;2,5;
SP;3549003;São Francisco;8,51000000000001;
SP;3549102;São João da Boa Vista;2,73;
SP;3549201;São João das Duas Pontes;8,37;
SP;3549250;São João de Iracema;7,37;
SP;3549300;São João do Pau d'Alho;5,84999999999999;
SP;3549409;São Joaquim da Barra;3,47;
SP;3549508;São José da Bela Vista;6,76000000000001;
SP;3549607;São José do Barreiro;7,86;
SP;3549706;São José do Rio Pardo;3,09999999999999;
SP;3549805;São José do Rio Preto;2,16;
SP;3549904;São José dos Campos;2,14;
SP;3549953;São Lourenço da Serra;6,44;
SP;3550001;São Luís do Paraitinga;7,18000000000001;
SP;3550100;São Manuel;4,56;
SP;3550209;São Miguel Arcanjo;5,20999999999999;
SP;3550308;São Paulo;2,58;
SP;3550407;São Pedro;3,53;
SP;3550506;São Pedro do Turvo;6,18000000000001;
SP;3550605;São Roque;3,70999999999999;
SP;3550704;São Sebastião;4,38;
SP;3550803;São Sebastião da Grama;4,25;
SP;3550902;São Simão;3,78;
SP;3551009;São Vicente;3,23;
SP;3551108;Sarapuí;4,33;
SP;3551207;Sarutaiá;7,2;
SP;3551306;Sebastianópolis do Sul;7,06;
SP;3551405;Serra Azul;5,84;
SP;3551504;Serrana;4,47;
SP;3551603;Serra Negra;3,54000000000001;
SP;3551702;Sertãozinho;3,86;
SP;3551801;Sete Barras;8,64;
SP;3551900;Severínia;7,58;
SP;3552007;Silveiras;8,23999999999999;
SP;3552106;Socorro;4,51000000000001;
SP;3552205;Sorocaba;2,08;
SP;3552304;Sud Mennucci;6,83;
SP;3552403;Sumaré;3,5;
SP;3552502;Suzano;3,39;
SP;3552551;Suzanápolis;7,86;
SP;3552601;Tabapuã;5,5;
SP;3552700;Tabatinga;5,98;
SP;3552809;Taboão da Serra;2,77;
SP;3552908;Taciba;5,73999999999999;
SP;3553005;Taguaí;4,47;
SP;3553104;Taiaçu;7,97;
SP;3553203;Taiúva;5,66;
SP;3553302;Tambaú;3,69;
SP;3553401;Tanabi;5,27;
SP;3553500;Tapiraí;7,33;
SP;3553609;Tapiratiba;4,23999999999999;
SP;3553658;Taquaral;7,77;
SP;3553708;Taquaritinga;4,98;
SP;3553807;Taquarituba;5,23;
SP;3553856;Taquarivaí;6,38;
SP;3553906;Tarabai;6,43000000000001;
SP;3553955;Tarumã;5,67;
SP;3554003;Tatuí;2,88;
SP;3554102;Taubaté;2,18000000000001;
SP;3554201;Tejupá;9,40000000000001;
SP;3554300;Teodoro Sampaio;6,2;
SP;3554409;Terra Roxa;3,93000000000001;
SP;3554508;Tietê;2,45;
SP;3554607;Timburi;6,05;
SP;3554656;Torre de Pedra;5,03;
SP;3554706;Torrinha;3,78;
SP;3554755;Trabiju;8,83;
SP;3554805;Tremembé;2,8;
SP;3554904;Três Fronteiras;6,51000000000001;
SP;3554953;Tuiuti;5,37;
SP;3555000;Tupã;4,08;
SP;3555109;Tupi Paulista;3,56999999999999;
SP;3555208;Turiúba;7,45999999999999;
SP;3555307;Turmalina;5,33;
SP;3555356;Ubarana;8,09999999999999;
SP;3555406;Ubatuba;3,62;
SP;3555505;Ubirajara;6,09999999999999;
SP;3555604;Uchoa;5,34999999999999;
SP;3555703;União Paulista;6,7;
SP;3555802;Urânia;6,95;
SP;3555901;Uru;5,98999999999999;
SP;3556008;Urupês;4,73;
SP;3556107;Valentim Gentil;4,06;
SP;3556206;Valinhos;1,95;
SP;3556305;Valparaíso;4,66;
SP;3556354;Vargem;4,95999999999999;
SP;3556404;Vargem Grande do Sul;4,36;
SP;3556453;Vargem Grande Paulista;3,23;
SP;3556503;Várzea Paulista;3,47;
SP;3556602;Vera Cruz;4,06999999999999;
SP;3556701;Vinhedo;1,98999999999999;
SP;3556800;Viradouro;4,28;
SP;3556909;Vista Alegre do Alto;6,81999999999999;
SP;3556958;Vitória Brasil;8,45999999999999;
SP;3557006;Votorantim;2,34999999999999;
SP;3557105;Votuporanga;3,3;
SP;3557154;Zacarias;6,45;
SP;3557204;Chavantes;5,38;
SP;3557303;Estiva Gerbi;3,64;
SP;3599919;Santo Amaro;;
